1,2,3
-0.017257283863713724,-0.002684466378799044,-0.0003834951969707845
-0.017257283863713724,-0.003067961575771605,0.0003834951969707845
-0.017257283863713724,-0.003067961575771605,0.0003834951969707845
-0.01764077906068451,-0.002684466378799044,0.0
-0.017257283863713724,-0.003067961575771605,0.0
-0.017257283863713724,-0.002684466378799044,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01764077906068451,-0.002684466378799044,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01764077906068451,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.0034514567727423895,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0003834951969707845
-0.01802427425765707,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.01802427425765707,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018407769454627854,-0.003067961575771605,0.0003834951969707845
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0003834951969707845
-0.018791264651598638,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0003834951969707845
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0003834951969707845
-0.018791264651598638,-0.003067961575771605,0.0003834951969707845
-0.018791264651598638,-0.003067961575771605,0.0
-0.018407769454627854,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0003834951969707845
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0003834951969707845
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018407769454627854,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0003834951969707845
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.003067961575771605,0.0003834951969707845
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0003834951969707845
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0003834951969707845
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0003834951969707845
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0003834951969707845
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0003834951969707845
-0.018791264651598638,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.019558255045541983,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.019558255045541983,-0.0034514567727423895,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.019558255045541983,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.019558255045541983,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.019558255045541983,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.0038349519697149503,0.0
-0.018791264651598638,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.0038349519697149503,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.018791264651598638,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0003834951969707845
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0003834951969707845
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.018791264651598638,-0.004601942363656519,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.019558255045541983,-0.004601942363656519,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.019558255045541983,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0003834951969707845
-0.019558255045541983,-0.004601942363656519,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004218447166685735,0.0003834951969707845
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.019558255045541983,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0003834951969707845
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0003834951969707845
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.019558255045541983,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.019558255045541983,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004218447166685735,0.0
-0.0191747598485712,-0.004601942363656519,0.0
-0.0191747598485712,-0.004218447166685735,0.0
